frecuencia_THz,energia_meV,DOS_original,DOS_nueva
4.697038922517342,19.42539213784732,0.0098182809859,0.00960730337005477
4.70953104729931,19.477055414760216,0.0097554399579,0.009487709162912807
4.72202317208128,19.528718691673117,0.0093801470327,0.009609411932203486
4.734515296863249,19.58038196858601,0.0091001693103,0.008914684949181231
4.747007421645218,19.63204524549891,0.0089037930971,0.009169792933770656
4.759499546427188,19.683708522411813,0.0087163178488,0.008662979609421964
4.771991671209157,19.735371799324707,0.0084326614099,0.00830550677596691
4.784483795991126,19.787035076237608,0.0080418524889,0.008084211105901464
4.796975920773095,19.8386983531505,0.0079759840106,0.007945010609357801
4.809468045555065,19.890361630063403,0.0077096123094,0.007736761769831384
4.821960170337034,19.9420249069763,0.0073435990645,0.007240139965174627
4.834452295119004,19.993688183889198,0.0070764214736,0.007112940215425692
4.846944419900973,20.0453514608021,0.0069367302259,0.006855886720436356
4.859436544682942,20.097014737714993,0.0064550089685,0.006356530884179881
4.8719286694649115,20.148678014627894,0.0062951887894,0.006408035065618501
4.88442079424688,20.200341291540788,0.0059731805694,0.006033473707138237
4.89691291902885,20.25200456845369,0.0055228579843,0.005602957883196376
4.909405043810819,20.30366784536659,0.0053279975701,0.005365875300553265
4.921897168592788,20.355331122279484,0.0046443769896,0.004505355054257786
4.934389293374758,20.406994399192385,0.0043621600484,0.004398745109442964
4.9468814184565195,20.458657677345123,0.003914146758,0.003947154964891849
4.959373543238489,20.510320954258024,0.0033411476241,0.0033648913343193206
4.971865668020458,20.561984231170918,0.0020605448968,0.0020696015803868617
4.984357792802427,20.61364750808382,0.0,0.0
