E_minus_EF_eV,E_eV,DOS_original,DOS_nueva
-3.5219999999999985,18.84,0.7857,0.7812805723230035
-3.5169999999999995,18.845,0.7873,0.7682804235666322
-3.511999999999997,18.85,0.789,0.8103367096338376
-3.506999999999998,18.855,0.7906,0.7776797243727236
-3.501999999999999,18.86,0.7922,0.8010564972765243
-3.497,18.865,0.7938,0.8076002642287694
-3.4919999999999973,18.87,0.7954,0.8078608889748439
-3.4869999999999983,18.875,0.797,0.8193564176800531
-3.4819999999999993,18.88,0.7986,0.81158066965138
-3.4769999999999968,18.885,0.8002,0.8156375213674618
-3.4719999999999978,18.89,0.8019,0.8141509608863485
-3.4669999999999987,18.895,0.8035,0.7867208365451965
-3.4619999999999997,18.9,0.8051,0.8157869855721996
-3.456999999999997,18.905,0.8067,0.8114543476801809
-3.451999999999998,18.91,0.8083,0.8124854648157342
-3.446999999999999,18.915,0.81,0.8120381802925337
-3.4419999999999966,18.92,0.8116,0.8053203593940562
-3.4369999999999976,18.925,0.8133,0.813817747450299
-3.4319999999999986,18.93,0.815,0.8212832552010723
-3.4269999999999996,18.935,0.8167,0.8388004264501209
-3.421999999999997,18.94,0.8184,0.8044004023103047
-3.416999999999998,18.945,0.8202,0.8009774282853598
-3.411999999999999,18.95,0.8219,0.8334705743489152
-3.407,18.955,0.8237,0.82058314058389
-3.4019999999999975,18.96,0.8255,0.8067815276485794
-3.3969999999999985,18.965,0.8273,0.826545616838068
-3.3919999999999995,18.97,0.8292,0.8367341277397403
-3.386999999999997,18.975,0.8311,0.8326121247409657
-3.381999999999998,18.98,0.833,0.856333952693156
-3.376999999999999,18.985,0.8349,0.855456860322127
-3.372,18.99,0.8369,0.8606879071263993
-3.3669999999999973,18.995,0.8389,0.8619656996542241
-3.3619999999999983,19.0,0.8409,0.8647693956965898
-3.3569999999999993,19.005,0.8429,0.839825066579063
-3.3519999999999968,19.01,0.845,0.8686710284013606
-3.3469999999999978,19.015,0.8471,0.8623658719530494
-3.3419999999999987,19.02,0.8493,0.8676797546351762
-3.3369999999999997,19.025,0.8515,0.8692397109023705
-3.331999999999997,19.03,0.8537,0.8319980132462479
-3.326999999999998,19.035,0.8559,0.8312212012897984
-3.321999999999999,19.04,0.8582,0.8416086329700314
-3.3169999999999966,19.045,0.8605,0.8368588831143562
-3.3119999999999976,19.05,0.8629,0.8709819598313588
-3.3069999999999986,19.055,0.8653,0.8605808374597469
-3.3019999999999996,19.06,0.8677,0.8671096067226116
-3.296999999999997,19.065,0.8701,0.8740861641995031
-3.291999999999998,19.07,0.8726,0.8734233539917599
-3.286999999999999,19.075,0.8751,0.8677246053443761
-3.282,19.08,0.8777,0.8755392964334182
-3.2769999999999975,19.085,0.8803,0.8808328745650238
-3.2719999999999985,19.09,0.8829,0.8867095876679674
-3.2669999999999995,19.095,0.8855,0.8778834784484001
-3.261999999999997,19.1,0.8882,0.895265667527382
-3.256999999999998,19.105,0.8909,0.9118511410666648
-3.251999999999999,19.11,0.8936,0.8969335303869463
-3.247,19.115,0.8964,0.8863757584884758
-3.2419999999999973,19.12,0.8992,0.9154262867172415
-3.2369999999999983,19.125,0.902,0.9116216416575557
-3.2319999999999993,19.13,0.9049,0.9080415243477152
-3.2269999999999968,19.135,0.9078,0.9202176157416878
-3.2219999999999978,19.14,0.9107,0.9089302873639181
-3.2169999999999987,19.145,0.9136,0.9037649454013481
-3.2119999999999997,19.15,0.9166,0.9339968345175357
-3.206999999999997,19.155,0.9196,0.9091457450080559
-3.201999999999998,19.16,0.9226,0.9298469749395452
-3.196999999999999,19.165,0.9256,0.9316841068614345
-3.1919999999999966,19.17,0.9287,0.9395010586528586
-3.1869999999999976,19.175,0.9317,0.9473509005008266
-3.1819999999999986,19.18,0.9348,0.9533990955684024
-3.1769999999999996,19.185,0.938,0.9352958064777229
-3.171999999999997,19.19,0.9411,0.957676001097002
-3.166999999999998,19.195,0.9443,0.9454399254219384
-3.161999999999999,19.2,0.9474,0.9328880662869253
-3.157,19.205,0.9506,0.9357146710703865
-3.1519999999999975,19.21,0.9538,0.9612940287164935
-3.1469999999999985,19.215,0.9571,0.9288700341332127
-3.1419999999999995,19.22,0.9603,0.9319566763675469
-3.136999999999997,19.225,0.9635,0.9404136004676971
-3.131999999999998,19.23,0.9668,0.9425524723180004
-3.126999999999999,19.235,0.9701,0.983503777899055
-3.122,19.24,0.9733,0.9561142085791668
-3.1169999999999973,19.245,0.9766,0.9736396504453504
-3.1119999999999983,19.25,0.9799,0.9782416302342342
-3.1069999999999993,19.255,0.9832,1.0020279256757503
-3.1019999999999968,19.26,0.9864,0.9773250450323404
-3.0969999999999978,19.265,0.9897,0.9879070002915255
-3.0919999999999987,19.27,0.993,0.9862662009417771
-3.0869999999999997,19.275,0.9962,0.9945836336837139
-3.081999999999997,19.28,0.9995,1.0119301711164852
-3.076999999999998,19.285,1.003,0.9943709023966776
-3.071999999999999,19.29,1.006,1.0058316036026775
-3.0669999999999966,19.295,1.009,1.0382330557577724
-3.0619999999999976,19.3,1.012,1.0383235725041338
-3.0569999999999986,19.305,1.015,1.0269653942060406
-3.0519999999999996,19.31,1.019,0.9958383067714682
-3.046999999999997,19.315,1.022,1.021877323011877
-3.041999999999998,19.32,1.025,1.035488086812769
-3.036999999999999,19.325,1.028,1.03918491543591
-3.032,19.33,1.031,1.0283675542281114
-3.0269999999999975,19.335,1.034,1.0336653587415232
-3.0219999999999985,19.34,1.037,1.0576310380192222
-3.0169999999999995,19.345,1.039,1.0414316826928296
-3.011999999999997,19.35,1.042,1.0355251370796439
-3.006999999999998,19.355,1.045,1.0185797406842696
-3.001999999999999,19.36,1.048,1.0378950130952844
-2.997,19.365,1.05,1.041245669704893
-2.9919999999999973,19.37,1.053,1.0822492823072105
-2.9869999999999983,19.375,1.055,1.0565800636241895
-2.9819999999999993,19.38,1.057,1.0712207426186888
-2.9769999999999968,19.385,1.06,1.0371859240694994
-2.9719999999999978,19.39,1.062,1.044250506857239
-2.9669999999999987,19.395,1.064,1.0649412301168975
-2.9619999999999997,19.4,1.066,1.0551533858867947
-2.956999999999997,19.405,1.068,1.0845084231162627
-2.951999999999998,19.41,1.07,1.0815276963041673
-2.946999999999999,19.415,1.071,1.0758610041540249
-2.9419999999999966,19.42,1.073,1.0850415364203674
-2.9369999999999976,19.425,1.074,1.0651446519929486
-2.9319999999999986,19.43,1.076,1.1053229141159109
-2.9269999999999996,19.435,1.077,1.0812519363004072
-2.921999999999997,19.44,1.078,1.0981513589114629
-2.916999999999998,19.445,1.079,1.0887081691297005
-2.911999999999999,19.45,1.079,1.0854062852203823
-2.907,19.455,1.08,1.0676471438089548
-2.9019999999999975,19.46,1.081,1.0957692745543002
-2.8969999999999985,19.465,1.081,1.054755552150851
-2.8919999999999995,19.47,1.081,1.0795780265974744
-2.886999999999997,19.475,1.081,1.0545174332191942
-2.881999999999998,19.48,1.081,1.0736247611891743
-2.876999999999999,19.485,1.08,1.0965079481341926
-2.872,19.49,1.08,1.1011453296292317
-2.8669999999999973,19.495,1.079,1.0982039190708806
-2.8619999999999983,19.5,1.078,1.0820003773036406
-2.8569999999999993,19.505,1.077,1.076329880919735
-2.8519999999999968,19.51,1.076,1.054218916999253
-2.8469999999999978,19.515,1.075,1.0432180920689496
-2.8419999999999987,19.52,1.073,1.0554784808221402
-2.8369999999999997,19.525,1.072,1.0777437021156508
-2.831999999999997,19.53,1.07,1.0941432996110028
-2.826999999999998,19.535,1.067,1.0631567765525582
-2.821999999999999,19.54,1.065,1.0383210412082329
-2.8169999999999966,19.545,1.063,1.060417725524233
-2.8119999999999976,19.55,1.06,1.033512044763798
-2.8069999999999986,19.555,1.057,1.04548811708687
-2.8019999999999996,19.56,1.054,1.0594118186211983
-2.796999999999997,19.565,1.051,1.0815462350654261
-2.791999999999998,19.57,1.047,1.019527402805045
-2.786999999999999,19.575,1.044,1.0299021073442398
-2.782,19.58,1.04,1.0250241464506178
-2.7769999999999975,19.585,1.036,1.0057990938153163
-2.7719999999999985,19.59,1.032,1.0411728795776873
-2.7669999999999995,19.595,1.027,1.035204140367208
-2.761999999999997,19.6,1.023,1.028586794886262
-2.756999999999998,19.605,1.018,0.98788827930398
-2.751999999999999,19.61,1.013,1.0089236323967865
-2.747,19.615,1.008,1.0181200621212396
-2.7419999999999973,19.62,1.003,1.0048686952390182
-2.7369999999999983,19.625,0.9978,0.9813554162184063
-2.7319999999999993,19.63,0.9923,0.990799828228107
-2.7269999999999968,19.635,0.9866,0.9998237304827584
-2.7219999999999978,19.64,0.9808,0.9965804575766556
-2.7169999999999987,19.645,0.9748,0.9951117095569368
-2.7119999999999997,19.65,0.9687,0.9645911887978221
-2.706999999999997,19.655,0.9625,0.9410305831230417
-2.701999999999998,19.66,0.9561,0.9773659877276402
-2.696999999999999,19.665,0.9496,0.9540718736129946
-2.6919999999999966,19.67,0.9429,0.9170948699400934
-2.6869999999999976,19.675,0.9362,0.9627034326839581
-2.6819999999999986,19.68,0.9293,0.9114727615539653
-2.6769999999999996,19.685,0.9223,0.9034729426206163
-2.671999999999997,19.69,0.9153,0.916191885451858
-2.666999999999998,19.695,0.9081,0.9244364889939415
-2.661999999999999,19.7,0.9008,0.9091646763892893
-2.657,19.705,0.8935,0.9149562734098802
-2.6519999999999975,19.71,0.886,0.8682002047096897
-2.6469999999999985,19.715,0.8785,0.8527966587918006
-2.6419999999999995,19.72,0.8709,0.8781733376152928
-2.636999999999997,19.725,0.8633,0.8817445670527194
-2.631999999999998,19.73,0.8556,0.8405750212263984
-2.626999999999999,19.735,0.8479,0.8659612223797839
-2.622,19.74,0.8401,0.842404095912096
-2.6169999999999973,19.745,0.8322,0.8159783403022559
-2.6119999999999983,19.75,0.8243,0.8348310547112954
-2.6069999999999993,19.755,0.8164,0.7950883573602837
-2.6019999999999968,19.76,0.8085,0.8067046876037275
-2.5969999999999978,19.765,0.8006,0.780447162965304
-2.5919999999999987,19.77,0.7926,0.7813081219596855
-2.5869999999999997,19.775,0.7847,0.7629349594014372
-2.581999999999997,19.78,0.7767,0.7645780727865673
-2.576999999999998,19.785,0.7688,0.7540968231009254
-2.571999999999999,19.79,0.7608,0.7423033678845912
-2.5669999999999966,19.795,0.7529,0.7315603247478313
-2.5619999999999976,19.8,0.745,0.7609047802570932
-2.5569999999999986,19.805,0.7371,0.7398991158909806
-2.5519999999999996,19.81,0.7293,0.7155367632127039
-2.546999999999997,19.815,0.7215,0.7009917469321503
-2.541999999999998,19.82,0.7137,0.7278427214162124
-2.536999999999999,19.825,0.706,0.7137718496431499
-2.532,19.83,0.6983,0.6996398569504487
-2.5269999999999975,19.835,0.6906,0.691603002786475
-2.5219999999999985,19.84,0.6831,0.6708612775251293
-2.5169999999999995,19.845,0.6756,0.685144113050806
-2.511999999999997,19.85,0.6681,0.6654392370232056
-2.506999999999998,19.855,0.6607,0.6792955424968647
-2.501999999999999,19.86,0.6534,0.6681510117078431
-2.497,19.865,0.6462,0.6631249454162602
-2.4919999999999973,19.87,0.639,0.6488739067228394
-2.4869999999999983,19.875,0.6319,0.6424343315206079
-2.4819999999999993,19.88,0.6249,0.6377440639347692
-2.4769999999999968,19.885,0.618,0.6232362964397651
-2.4719999999999978,19.89,0.6111,0.6200090051175048
-2.4669999999999987,19.895,0.6044,0.597789364327634
-2.4619999999999997,19.9,0.5977,0.5973245768088519
-2.456999999999997,19.905,0.5912,0.5905191543640945
-2.451999999999998,19.91,0.5847,0.5796295909688328
-2.446999999999999,19.915,0.5783,0.5940239207477113
-2.4419999999999966,19.92,0.572,0.5857298505102703
-2.4369999999999976,19.925,0.5658,0.5574472873594555
-2.4319999999999986,19.93,0.5598,0.5605042729336979
-2.4269999999999996,19.935,0.5538,0.5441976100764914
-2.421999999999997,19.94,0.5479,0.5466120599672741
-2.416999999999998,19.945,0.5421,0.5579739468810737
-2.411999999999999,19.95,0.5364,0.5367056772112795
-2.407,19.955,0.5308,0.5171837855131216
-2.4019999999999975,19.96,0.5253,0.5119176884713195
-2.3969999999999985,19.965,0.5199,0.5290470401660141
-2.3919999999999995,19.97,0.5146,0.503723310588364
-2.386999999999997,19.975,0.5094,0.5114423640242196
-2.381999999999998,19.98,0.5044,0.5073541677276122
-2.376999999999999,19.985,0.4994,0.4888723725600394
-2.372,19.99,0.4945,0.5050945107451268
-2.3669999999999973,19.995,0.4897,0.4885305688304959
-2.3619999999999983,20.0,0.485,0.48121686342189646
-2.3569999999999993,20.005,0.4804,0.4745155538581302
-2.3519999999999968,20.01,0.4759,0.4868343212668975
-2.3469999999999978,20.015,0.4715,0.47231825185085313
-2.3419999999999987,20.02,0.4672,0.4649790318011562
-2.3369999999999997,20.025,0.463,0.4759729371356753
-2.331999999999997,20.03,0.4588,0.4540849911139824
-2.326999999999998,20.035,0.4548,0.4488239648616503
-2.321999999999999,20.04,0.4509,0.44252278483570384
-2.3169999999999966,20.045,0.447,0.4542312915820392
-2.3119999999999976,20.05,0.4433,0.4461032302910143
-2.3069999999999986,20.055,0.4396,0.44395988665392216
-2.3019999999999996,20.06,0.436,0.4418211303896676
-2.296999999999997,20.065,0.4325,0.438059780926963
-2.291999999999998,20.07,0.4291,0.4186377078584987
-2.286999999999999,20.075,0.4258,0.4179985769842997
-2.282,20.08,0.4225,0.4265336935728778
-2.2769999999999975,20.085,0.4194,0.4246638200372711
-2.2719999999999985,20.09,0.4163,0.41611476684275966
-2.2669999999999995,20.095,0.4133,0.41300787039058673
-2.261999999999997,20.1,0.4104,0.4027872155393492
-2.256999999999998,20.105,0.4075,0.4121041970650785
-2.251999999999999,20.11,0.4048,0.4152482645455127
-2.247,20.115,0.4021,0.41411292364711744
-2.2419999999999973,20.12,0.3995,0.4095808171748036
-2.2369999999999983,20.125,0.3969,0.4047751789212812
-2.2319999999999993,20.13,0.3945,0.40617628930503274
-2.2269999999999968,20.135,0.3921,0.38262578288596
-2.2219999999999978,20.14,0.3898,0.39149093889796865
-2.2169999999999987,20.145,0.3875,0.37846201334305724
-2.2119999999999997,20.15,0.3853,0.3765456628302387
-2.206999999999997,20.155,0.3832,0.37965656908151785
-2.201999999999998,20.16,0.3812,0.3882555831578608
-2.196999999999999,20.165,0.3792,0.3766737756004313
-2.1919999999999966,20.17,0.3774,0.3842915279136058
-2.1869999999999976,20.175,0.3755,0.3773929848611843
-2.1819999999999986,20.18,0.3738,0.37513925152608685
-2.1769999999999996,20.185,0.3721,0.3798909575265133
-2.171999999999997,20.19,0.3705,0.3773792602215627
-2.166999999999998,20.195,0.3689,0.3788523982515639
-2.161999999999999,20.2,0.3674,0.376924968389552
-2.157,20.205,0.366,0.3562660358565469
-2.1519999999999975,20.21,0.3646,0.36226270506467556
-2.1469999999999985,20.215,0.3634,0.36774155077581266
-2.1419999999999995,20.22,0.3621,0.3691403996737634
-2.136999999999997,20.225,0.361,0.36822039212978636
-2.131999999999998,20.23,0.3599,0.3693693059214978
-2.126999999999999,20.235,0.3589,0.36674815608155065
-2.122,20.24,0.3579,0.35681036562096496
-2.1169999999999973,20.245,0.3571,0.3503415070183771
-2.1119999999999983,20.25,0.3563,0.3660454094632375
-2.1069999999999993,20.255,0.3555,0.36010251953686667
-2.1019999999999968,20.26,0.3549,0.34475905517466754
-2.0969999999999978,20.265,0.3543,0.3569107112960752
-2.0919999999999987,20.27,0.3537,0.3453614557043007
-2.0869999999999997,20.275,0.3533,0.34654898892327485
-2.081999999999997,20.28,0.3529,0.3515276450901446
-2.076999999999998,20.285,0.3526,0.3569564939133676
-2.071999999999999,20.29,0.3524,0.3565337376138669
-2.0669999999999966,20.295,0.3523,0.34738793383923405
-2.0619999999999976,20.3,0.3522,0.35969596433548484
-2.0569999999999986,20.305,0.3522,0.34824565953397363
-2.0519999999999996,20.31,0.3523,0.3540955785606833
-2.046999999999997,20.315,0.3525,0.35769087729282556
-2.041999999999998,20.32,0.3528,0.3608776052825171
-2.036999999999999,20.325,0.3532,0.34478465926963614
-2.032,20.33,0.3537,0.36290513197149193
-2.0269999999999975,20.335,0.3542,0.3574219042961609
-2.0219999999999985,20.34,0.3549,0.3463860977318707
-2.0169999999999995,20.345,0.3557,0.3528375465183668
-2.011999999999997,20.35,0.3566,0.3463838358316163
-2.006999999999998,20.355,0.3576,0.3526052514803632
-2.001999999999999,20.36,0.3587,0.3541267396508766
-1.9969999999999999,20.365,0.3599,0.3571918560898216
-1.9919999999999973,20.37,0.3612,0.35707117322394516
-1.9869999999999983,20.375,0.3627,0.3542847907253442
-1.9819999999999993,20.38,0.3643,0.36429369977886245
-1.9769999999999968,20.385,0.366,0.3759246630322326
-1.9719999999999978,20.39,0.3679,0.35842136116206336
-1.9669999999999987,20.395,0.3699,0.36438498721632084
-1.9619999999999997,20.4,0.3721,0.36652442646140126
-1.9569999999999972,20.405,0.3744,0.38251973056384314
-1.9519999999999982,20.41,0.3769,0.38338212551933987
-1.9469999999999992,20.415,0.3796,0.3686419694390139
-1.9419999999999966,20.42,0.3824,0.39205141994179704
-1.9369999999999976,20.425,0.3854,0.37511223458271775
-1.9319999999999986,20.43,0.3886,0.3916854117980817
-1.9269999999999996,20.435,0.392,0.3845236493477471
-1.921999999999997,20.44,0.3955,0.3877221725334368
-1.916999999999998,20.445,0.3993,0.41073450540612216
-1.911999999999999,20.45,0.4033,0.3984116199864226
-1.907,20.455,0.4075,0.40463154939881574
-1.9019999999999975,20.46,0.412,0.4097964287130552
-1.8969999999999985,20.465,0.4166,0.4249478739826463
-1.8919999999999995,20.47,0.4216,0.4111435260824151
-1.886999999999997,20.475,0.4267,0.41542219392659296
-1.881999999999998,20.48,0.4321,0.4295055895377089
-1.876999999999999,20.485,0.4378,0.4460406844161799
-1.8719999999999999,20.49,0.4438,0.435469789372304
-1.8669999999999973,20.495,0.45,0.4372026460879028
-1.8619999999999983,20.5,0.4565,0.446806753440418
-1.8569999999999993,20.505,0.4634,0.46112815915521693
-1.8519999999999968,20.51,0.4705,0.48005025255422523
-1.8469999999999978,20.515,0.4779,0.474365841974121
-1.8419999999999987,20.52,0.4857,0.48744982090691735
-1.8369999999999997,20.525,0.4937,0.504957838105885
-1.8319999999999972,20.53,0.5021,0.5151757397543438
-1.8269999999999982,20.535,0.5109,0.5210792717229579
-1.8219999999999992,20.54,0.52,0.512190338037823
-1.8169999999999966,20.545,0.5294,0.5194309771519044
-1.8119999999999976,20.55,0.5392,0.5471066270947554
-1.8069999999999986,20.555,0.5494,0.5479704906586057
-1.8019999999999996,20.56,0.5599,0.54583151532528
-1.796999999999997,20.565,0.5708,0.577496638279075
-1.791999999999998,20.57,0.5821,0.5660542241288569
-1.786999999999999,20.575,0.5938,0.5781444019538478
-1.782,20.58,0.6059,0.6021520280581707
-1.7769999999999975,20.585,0.6183,0.6000644233599588
-1.7719999999999985,20.59,0.6312,0.6303240239970843
-1.7669999999999995,20.595,0.6444,0.656367647021888
-1.761999999999997,20.6,0.6581,0.6458104574512011
-1.756999999999998,20.605,0.6722,0.6792419077329356
-1.751999999999999,20.61,0.6867,0.6668614812227073
-1.7469999999999999,20.615,0.7015,0.7100437454960972
-1.7419999999999973,20.62,0.7168,0.7304835744002717
-1.7369999999999983,20.625,0.7325,0.7312103403825233
-1.7319999999999993,20.63,0.7487,0.7451539804817493
-1.7269999999999968,20.635,0.7652,0.7687322264037281
-1.7219999999999978,20.64,0.7821,0.7772440980499914
-1.7169999999999987,20.645,0.7994,0.8181570523362988
-1.7119999999999997,20.65,0.8171,0.7980676209527217
-1.7069999999999972,20.655,0.8352,0.835611068508282
-1.7019999999999982,20.66,0.8537,0.8439864416840637
