frecuencia_THz,energia_meV,a2F_original,alpha2F_digitalizada_interp,alpha2F_nueva
4.60334421626283,19.03790198718,0.126297,0.2828726565766426,0.1717511203006078
4.615845615589473,19.08960362058,0.122192,0.26555065674406303,0.16338598726289089
4.628347014916116,19.14130525398,0.117141,0.24863357891792828,0.16000123263075489
4.640815515823479,19.19287083045,0.114073,0.23496026601884284,0.15234849626389566
4.653316915150121,19.244572463849998,0.111747,0.22125087577701671,0.14423863160886996
4.665818314476765,19.29627409725,0.10813,0.20754148553518964,0.1358591447004261
4.678286815384127,19.34783967372,0.104334,0.1991847731453677,0.13549257770911832
4.690788214710771,19.39954130712,0.100698,0.19710388355509026,0.1271082263430144
4.7032896140374145,19.45124294052,0.0986859,0.19502299396481282,0.12548567029387314
4.715791013364058,19.50294457392,0.0962435,0.18754692585541,0.12412171183517681
4.7282595142714205,19.55451015039,0.0912727,0.1735571010836604,0.11392212435984868
4.740760913598063,19.60621178379,0.0891297,0.15953036384549563,0.1128410440158308
4.753262312924706,19.65791341719,0.0869148,0.1455036266073299,0.10327359332320898
4.765730813832069,19.70947899366,0.0846086,0.13151380183558034,0.0984663043931443
4.778232213158712,19.76118062706,0.0802332,0.11748706459741459,0.09162329027352611
4.790733612485355,19.81288226046,0.0770437,0.11117409034723628,0.0861831041199323
4.803235011811998,19.86458389386,0.0761093,0.10901613077213385,0.08580004659819922
4.815703512719361,19.91614947033,0.0716295,0.10686385003801852,0.08254233817684682
4.8282049120460035,19.96785110373,0.069023,0.09970959944111178,0.07969167600370956
4.840706311372647,20.01955273713,0.0662839,0.09088158299751115,0.07500997122044441
4.85317481228001,20.0711183136,0.0635314,0.08207679817613048,0.06751427653754948
4.865676211606653,20.122819947,0.0587131,0.07413605807628984,0.06519797368621763
4.878177610933296,20.1745215804,0.0576512,0.06965414203569255,0.06167684069507816
4.89067901025994,20.2262232138,0.0528404,0.06517222599509524,0.05517292839752159
4.903147511167302,20.27778879027,0.0488186,0.06070210447039423,0.05173131437011666
4.915648910493945,20.32949042367,0.0471994,0.0562227109455212,0.049699694668277894
4.928150309820588,20.38119205707,0.0407218,0.05190679179531615,0.0452670529773984
4.9406517091472315,20.43289369047,0.0359572,0.0475908726451111,0.03874135522243908
4.953120210054594,20.48445926694,0.030903,0.04335784092282226,0.03408069961049287
4.9656216093812375,20.53616090034,0.0227132,0.039667519173868605,0.028209441790096497
4.978123008707881,20.58786253374,0.0101898,0.035977197424914946,0.018370812254082176
4.990591509615244,20.63942811021,0.0,0.03229658704898483,0.009577551114765204
