E_minus_EF_eV,energia_meV,DOS_electronica
2.312999999999999,2312.9999999999986,0.9729299738584564
2.3629999999999995,2362.9999999999995,0.8341346307677688
2.4129999999999985,2412.9999999999986,0.7475486368803869
2.462999999999999,2462.999999999999,0.6941026530515028
2.513,2513.0,0.6723002525879833
2.562999999999999,2562.9999999999986,0.6621577165093768
2.6129999999999995,2612.9999999999995,0.6524704587918368
2.6629999999999985,2662.9999999999986,0.6329029387440558
2.712999999999999,2712.999999999999,0.6061274205459822
2.763,2763.0,0.5832554034047605
2.812999999999999,2812.9999999999986,0.5619294126869894
2.8629999999999995,2862.9999999999995,0.5521676043461566
2.9129999999999985,2912.9999999999986,0.5498731966273697
2.962999999999999,2962.999999999999,0.5559841868202954
3.013,3013.0,0.5563816252549896
3.062999999999999,3062.9999999999986,0.5520255019668251
3.1129999999999995,3112.9999999999995,0.5364056994179939
3.1629999999999985,3162.9999999999986,0.5142655710334963
3.212999999999999,3212.999999999999,0.4889927265144713
3.263,3263.0,0.4694333859078321
3.312999999999999,3312.9999999999986,0.4607644755178603
3.3629999999999995,3362.9999999999995,0.4648185473140191
3.4129999999999985,3412.9999999999986,0.4832077663333951
3.462999999999999,3462.999999999999,0.4973156323844117
3.513,3513.0,0.5101187079364368
3.562999999999999,3562.9999999999986,0.5041615612732336
3.613,3613.0,0.4888437724600168
3.6629999999999994,3662.9999999999995,0.4676363756797962
3.712999999999999,3712.999999999999,0.445009365988451
3.763,3763.0,0.4265798764394105
3.812999999999999,3812.9999999999986,0.4218404978466288
3.863,3863.0,0.420026711208285
3.9129999999999994,3912.9999999999995,0.4264267682927141
3.962999999999999,3962.999999999999,0.4368568506730017
4.013,4013.0,0.4452884327873925
4.062999999999999,4062.9999999999986,0.4501531618768665
4.113,4113.0,0.4554141294464452
4.162999999999999,4162.999999999999,0.4545626490311064
4.212999999999999,4212.999999999999,0.4537632046606647
4.263,4263.0,0.4479734845143341
4.312999999999999,4312.999999999999,0.4331232294085917
4.363,4363.0,0.4183948751876463
4.412999999999999,4412.999999999999,0.3996536543089981
4.462999999999999,4462.999999999999,0.3857807630177363
4.513,4513.0,0.3836195121358718
4.562999999999999,4562.999999999999,0.396290317689116
4.613,4613.0,0.4220590994169262
4.662999999999999,4662.999999999999,0.4421513397590852
4.712999999999999,4712.999999999999,0.4563484977905576
4.763,4763.0,0.4523881856341679
4.813000000000001,4813.000000000001,0.4320522007498666
4.862999999999998,4862.999999999998,0.4006688956553064
4.912999999999999,4912.999999999999,0.373371677611672
4.962999999999999,4962.999999999999,0.3576457449062626
5.013,5013.0,0.3668290245753784
5.063000000000001,5063.000000000001,0.4062098425257035
5.112999999999998,5112.999999999998,0.4838267501129439
5.162999999999999,5162.999999999999,0.5944044955207736
5.212999999999999,5212.999999999999,0.7317422182577125
5.263,5263.0,0.8955273916848638
5.313000000000001,5313.000000000001,1.064041035050591
5.362999999999998,5362.999999999998,1.241987429264953
