omega_meV,Dcp,A_electronica,B_electronica
19.241784523751303,1.026858674597171e-27,1.1122203055019396e-08,1.113232376896959e-08
19.321296030047797,1.045800679484086e-27,1.1122199015063203e-08,1.11625527222645e-08
19.40080753634429,1.0580061484958143e-27,1.1122194975107007e-08,1.1228620459507988e-08
19.480319042640783,1.0772755612046901e-27,1.1122190935150813e-08,1.1373026069865637e-08
19.559830548937278,1.118644597557841e-27,1.1122186895194619e-08,1.168864899477466e-08
19.63934205523377,1.198635381841613e-27,1.1122182855238427e-08,1.237849073087624e-08
19.718853561530263,1.3552551592770491e-27,1.112217881528223e-08,1.3886231413241473e-08
19.798365067826754,1.68784808793142e-27,1.1122174775326038e-08,1.718160349196051e-08
19.87787657412325,2.427414755096636e-27,1.1122170735369844e-08,2.4384082406542117e-08
19.95738808041974,4.019295499695376e-27,1.1122166695413648e-08,4.0126062887092416e-08
20.036899586716235,7.479137208661736e-27,1.1122162655457453e-08,7.453226048258833e-08
20.116411093012726,1.5214738501987145e-26,1.1122158615501262e-08,1.4973159119336855e-07
20.19592259930922,3.2040111942918486e-26,1.1122154575545067e-08,3.140897431684571e-07
20.27543410560571,6.901897234176227e-26,1.1122150535588872e-08,6.733163653886292e-07
20.354945611902206,1.512706729830666e-25,1.1122146495632679e-08,1.4584539161613185e-06
20.4344571181987,3.301223717876822e-25,1.1122142455676486e-08,3.1744762858515613e-06
20.51396862449519,7.188341786329589e-25,1.1122138415720291e-08,6.925070303210165e-06
20.593480130791686,1.576893812336798e-24,1.1122134375764096e-08,1.5122486474233374e-05
20.672991637088177,3.4633343529357886e-24,1.1122130335807903e-08,3.303900036144003e-05
20.752503143384672,7.617336150873126e-24,1.1122126295851708e-08,7.21977811064348e-05
20.832014649681163,1.6650533902469348e-23,1.1122122255895515e-08,0.00015778381431641065
20.911526155977658,3.644581620941387e-23,1.112211821593932e-08,0.00034484016311289896
20.99103766227415,7.944966871498139e-23,1.1122114175983126e-08,0.0007536608548184873
