omega_meV,Dcp,A_electronica,B_electronica
14.991556891976153,1.1730835306368883e-20,1.39048413900139e-09,4.587659782572383e-05
15.044158845983088,1.1825377736102101e-20,1.3904703260005764e-09,4.900174496972946e-05
15.09676079999002,1.175022667097335e-20,1.3904565129843007e-09,5.233978243034825e-05
15.149362753996954,1.1706997714512276e-20,1.3904426999515076e-09,5.590521220409003e-05
15.201964708003889,1.1761143432856827e-20,1.3904288869010677e-09,5.9713524096430224e-05
15.254566662010822,1.1730266164985648e-20,1.3904150738317752e-09,6.378126299650151e-05
15.307168616017757,1.1744947913685751e-20,1.3904012607423432e-09,6.812610073539502e-05
15.35977057002469,1.1790563219542831e-20,1.3903874476313962e-09,7.276691283587513e-05
15.412372524031623,1.1830222655128264e-20,1.3903736344974623e-09,7.772386048375199e-05
15.464974478038558,1.1846788694400317e-20,1.3903598213389731e-09,8.30184780917019e-05
15.517576432045491,1.1776707031030221e-20,1.3903460081542516e-09,8.867376680835051e-05
15.570178386052426,1.1795144071373073e-20,1.390332194941504e-09,9.47142944013785e-05
15.622780340059359,1.1763917299827146e-20,1.390318381698816e-09,0.00010116630194721976
15.675382294066294,1.1725282324492455e-20,1.3903045684241431e-09,0.00010805781776455995
15.727984248073227,1.1735705331831604e-20,1.3902907551153e-09,0.00011541877912076079
15.78058620208016,1.1700421519768659e-20,1.3902769417699522e-09,0.0001232811622136121
15.833188156087095,1.1560152956251193e-20,1.3902631283856067e-09,0.00013167912099550094
15.885790110094028,1.1591855016245002e-20,1.3902493149595988e-09,0.0001406491354540208
15.938392064100963,1.154311793346471e-20,1.3902355014890824e-09,0.00015023016997413533
15.990994018107896,1.1500571176638678e-20,1.390221687971016e-09,0.0001604638424859967
16.04359597211483,1.1532340004367053e-20,1.3902078744021536e-09,0.00017139460510448782
16.096197926121764,1.1613377561970746e-20,1.3901940607790236e-09,0.00018306993707715977
16.1487998801287,1.1605320458466847e-20,1.3901802470979184e-09,0.00019554055084348838
16.20140183413563,1.1504687481860156e-20,1.3901664333548791e-09,0.00020886061211641637
16.254003788142565,1.1360146139336333e-20,1.3901526195456742e-09,0.0002230879749269463
16.3066057421495,1.1390162925642375e-20,1.390138805665782e-09,0.00023828443265908083
16.35920769615643,1.1386157754056078e-20,1.3901249917103765e-09,0.00025451598614733797
16.411809650163367,1.102681019965023e-20,1.3901111776742981e-09,0.0002718531300065963
16.4644116041703,1.1558990081801876e-20,1.3900973635520352e-09,0.00029037115841871395
16.517013558177236,1.2308694661019214e-20,1.3900835493376998e-09,0.0003101504917125718
16.569615512184168,1.1923892096959085e-20,1.3900697350250043e-09,0.00033127702512587555
16.622217466191103,1.1882212475791966e-20,1.390055920607228e-09,0.0003538425012741953
16.674819420198038,1.184848400295101e-20,1.3900421060771927e-09,0.0003779449079120771
16.72742137420497,1.167294435443076e-20,1.3900282914272303e-09,0.00040368890272036767
16.780023328211904,1.15792318103928e-20,1.3900144766491488e-09,0.00043118626693118003
16.83262528221884,1.1519612127244792e-20,1.3900006617341951e-09,0.00046055638975515565
16.885227236225774,1.1543004017883267e-20,1.3899868466730189e-09,0.0004919267856803142
