epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-4.223202432016082,1.4415442107480441e-09,1.227551679512775e-07
-4.206737705185611,1.4802300127655012e-09,1.2494293245230707e-07
-4.1902729783551385,1.5199471413780144e-09,1.2716081564354408e-07
-4.173808251524666,1.5606672645888996e-09,1.2940904761461386e-07
-4.157343524694194,1.6025337783013657e-09,1.316878569923351e-07
-4.1408787978637225,1.6455167476409464e-09,1.3399747086072464e-07
-4.12441407103325,1.6896459621050666e-09,1.3633811467757983e-07
-4.107949344202778,1.7349520988693156e-09,1.3871001218745775e-07
-4.091484617372306,1.7814668839615303e-09,1.4111338533087343e-07
-4.075019890541834,1.829182828019233e-09,1.4354845414953481e-07
-4.058555163711362,1.878216267032993e-09,1.4601543668743563e-07
-4.04209043688089,1.928558284276326e-09,1.4851454888762558e-07
-4.025625710050418,1.98024403868241e-09,1.5104600448448085e-07
-4.009160983219946,2.033309811213411e-09,1.5361001489129892e-07
-3.9926962563894737,2.0877924472637563e-09,1.562067890830417e-07
-3.9762315295590014,2.1436989049978956e-09,1.5883653347405904e-07
-3.95976680272853,2.2011313732440914e-09,1.6149945179062432e-07
-3.9433020758980577,2.2600972920135758e-09,1.6419574493811897e-07
-3.9268373490675854,2.32063736922583e-09,1.6692561086270775e-07
-3.910372622237113,2.382793503519053e-09,1.696892444073539e-07
-3.8939078954066417,2.446608944033353e-09,1.7248683716202694e-07
-3.8774431685761694,2.5121040745453932e-09,1.7531857730796316e-07
-3.860978441745697,2.579373570502472e-09,1.7818464945584785e-07
-3.844513714915225,2.648438607426857e-09,1.8108523447779544e-07
-3.8280489880847535,2.719346855508406e-09,1.840205093330109e-07
-3.811584261254281,2.79214772079783e-09,1.869906468870296e-07
-3.795119534423809,2.86689135158524e-09,1.8999581572443535e-07
-3.7786548075933366,2.9436103828986464e-09,1.930361799549761e-07
-3.762190080762865,3.022396851214031e-09,1.9611189901299942e-07
-3.745725353932393,3.103285059847331e-09,1.9922312745014808e-07
-3.7292606271019206,3.1863297666959636e-09,2.0237001472126214e-07
-3.7127959002714483,3.271588416499543e-09,2.055527049634542e-07
-3.696331173440977,3.3591203740589667e-09,2.0877133676832997e-07
-3.6798664466105047,3.448974627029125e-09,2.120260429473461e-07
-3.6634017197800324,3.541237455663758e-09,2.1531695029030672e-07
-3.64693699294956,3.6359598830671673e-09,2.1864417931701883e-07
-3.6304722661190887,3.733207185377225e-09,2.22007844022138e-07
-3.6140075392886164,3.833046351128992e-09,2.254080516132537e-07
-3.597542812458144,3.935546100210376e-09,2.2884490224227625e-07
-3.581078085627672,4.040768578897583e-09,2.3231848873020625e-07
-3.5646133587972004,4.148803366884973e-09,2.3582889628538134e-07
-3.548148631966728,4.259715609551286e-09,2.3937620221531107e-07
-3.531683905136256,4.373581623927661e-09,2.429604756322269e-07
-3.5152191783057845,4.4904798001875036e-09,2.4658177715249125e-07
-3.498754451475312,4.610490238455701e-09,2.502401585900268e-07
-3.48228972464484,4.733688635607069e-09,2.539356626439379e-07
-3.4658249978143676,4.860172664160858e-09,2.5766832258052023e-07
-3.449360270983896,4.990022171454913e-09,2.614381619098634e-07
-3.432895544153424,5.123326017375978e-09,2.6524519405727256e-07
-3.4164308173229516,5.260175269581209e-09,2.690894220297436e-07
-3.3999660904924793,5.400663419176057e-09,2.7297083807775224e-07
-3.383501363662008,5.544880690546707e-09,2.7688942335262057e-07
-3.3670366368315356,5.6929369579580746e-09,2.8084514755974775e-07
-3.3505719100010634,5.844927290057631e-09,2.8483796860800034e-07
-3.334107183170591,6.000955213550279e-09,2.888678322555768e-07
-3.3176424563401197,6.161126900236901e-09,2.929346717526665e-07
-3.3011777295096474,6.3255513026380576e-09,2.970384074812459e-07
-3.284713002679175,6.49433531150585e-09,3.011789465923542e-07
-3.268248275848703,6.667603396337747e-09,3.053561826412172e-07
-3.2517835490182314,6.8454680553887075e-09,3.0956999522058577e-07
-3.235318822187759,7.028049826368346e-09,3.138202495926741e-07
-3.218854095357287,7.215472332401383e-09,3.1810679632008793e-07
-3.2023893685268146,7.407862366369724e-09,3.2242947089614497e-07
-3.185924641696343,7.605345785980098e-09,3.2678809337499715e-07
-3.169459914865871,7.808064438403478e-09,3.311824680019705e-07
-3.1529951880353986,8.01615074924051e-09,3.3561238284454684e-07
-3.1365304612049263,8.229744924337235e-09,3.4007760942441715e-07
-3.120065734374455,8.448990695149599e-09,3.4457790235104343e-07
-3.1036010075439826,8.674035503328355e-09,3.4911299895716767e-07
-3.0871362807135103,8.905026950544884e-09,3.536826189367104e-07
-3.070671553883038,9.14212721128305e-09,3.582864639855106e-07
-3.0542068270525666,9.385491488507568e-09,3.6292421744535136e-07
-3.0377421002220943,9.63528264697357e-09,3.6759554395172745e-07
-3.021277373391622,9.891667619568585e-09,3.7230008908580197e-07
-3.0048126465611507,1.0154817589979048e-08,3.770374790310091e-07
-2.9883479197306784,1.0424905014312354e-08,3.818073202347536e-07
-2.971883192900206,1.0702115801032203e-08,3.866091990756562e-07
