epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-10.573782442776631,1.6423584191817049e-12,3.9586433685133414e-11
-10.529998664545673,1.7348416711314757e-12,4.1808984272021e-11
-10.486214886314713,1.8325327399068117e-12,4.41560700080213e-11
-10.442431108083753,1.9357248790795463e-12,4.663464612890979e-11
-10.398647329852794,2.0447278569390714e-12,4.925205425882764e-11
-10.354863551621836,2.15986888371742e-12,5.201604369273437e-11
-10.311079773390876,2.2814935947783197e-12,5.493479383517611e-11
-10.267295995159916,2.409967088993682e-12,5.801693785698438e-11
-10.22351221692896,2.5456750217022374e-12,6.127158763385525e-11
-10.179728438698,2.6890247662622356e-12,6.47083600358529e-11
-10.13594466046704,2.8404466343270848e-12,6.833740463791576e-11
-10.09216088223608,3.000395166786646e-12,7.21694329273479e-11
-10.04837710400512,3.1693505022637614e-12,7.621574908660434e-11
-10.004593325774163,3.34781981207172e-12,8.048828243407784e-11
-9.960809547543203,3.5363388274807098e-12,8.499962161007518e-11
-9.917025769312243,3.73547344588842e-12,8.976305059895595e-11
-9.873241991081287,3.945821429915964e-12,9.479258668349265e-11
-9.829458212850327,4.168014200829686e-12,1.0010302043173062e-10
-9.785674434619366,4.402718734955498e-12,1.0570995782204636e-10
-9.741890656388406,4.6506395635995535e-12,1.1162986461729355e-10
-9.698106878157446,4.9125208892361e-12,1.1788011310361103e-10
-9.65432309992649,5.189148820289413e-12,1.2447903131660714e-10
-9.61053932169553,5.481353727628223e-12,1.3144595488175685e-10
-9.56675554346457,5.790012738508285e-12,1.388012816034883e-10
-9.522971765233613,6.116052369566941e-12,1.4656652894298678e-10
-9.479187987002653,6.460451306957208e-12,1.547643945322001e-10
-9.435404208771693,6.824243343406149e-12,1.6341881987729746e-10
-9.391620430540733,7.2085204804902125e-12,1.725550574137395e-10
-9.347836652309773,7.614436209454033e-12,1.821997410812005e-10
-9.304052874078817,8.043208967692194e-12,1.9238096059541993e-10
-9.260269095847857,8.496125799533442e-12,2.0312833960174852e-10
-9.216485317616897,8.97454621720125e-12,2.1447311790390528e-10
-9.17270153938594,9.479906280733548e-12,2.264482379700522e-10
-9.12891776115498,1.0013722908794062e-11,2.390884359277308e-10
-9.08513398292402,1.0577598430287262e-11,2.524303372684829e-10
-9.04135020469306,1.1173225392489178e-11,2.6651255749282277e-10
-8.9975664264621,1.1802391640341272e-11,2.8137580793630536e-10
-8.953782648231144,1.24669856825666e-11,2.970630070284793e-10
-8.909998870000184,1.3169002357472492e-11,3.136193972463025e-10
-8.866215091769224,1.3910548819851165e-11,3.3109266803612764e-10
-8.822431313538267,1.469385086284736e-11,3.495330849885418e-10
-8.778647535307307,1.552125959838938e-11,3.689936255632745e-10
