frecuencia_THz,energia_meV,alpha2F
2.5503117813706355,10.547242059143999,0.14115039061597387
2.557177681474505,10.575637140435,0.1409626813532026
2.5640435815783746,10.604032221726,0.14070860046377887
2.570909481682244,10.632427303017,0.13820393871903866
2.577772091944186,10.660808778615,0.14270655150170913
2.5846379920480556,10.689203859906,0.1449935903741009
2.591503892151925,10.717598941197,0.14349441046288688
2.5983665024138665,10.745980416795,0.1420040519693786
2.605232402517736,10.774375498086,0.14012073672609857
2.612098302621606,10.802770579377,0.13730181410796605
2.6189609128835474,10.831152054975,0.1430345030054125
2.625826812987417,10.859547136266,0.14151727664282282
2.632692713091286,10.887942217556999,0.13939653443101183
2.6395586131951556,10.916337298848,0.1435558288554337
2.646421223457097,10.944718774445999,0.1363263725502729
2.653287123560967,10.973113855737,0.13632411891365617
2.6601530236648365,11.001508937028,0.13833447224413573
2.667015633926778,11.029890412626,0.13699867166674454
2.6738815340306474,11.058285493917,0.13729403242141264
2.680747434134517,11.086680575208,0.13726801674933686
2.6876100443964583,11.115062050806,0.13643637984983883
2.6944759445003283,11.143457132097,0.13711860209349666
2.701341844604198,11.171852213388,0.13834272035339445
2.7082044548661393,11.200233688986,0.1402744923578462
2.715070354970009,11.228628770277,0.13897451761866375
2.721936255073878,11.257023851567999,0.13864722372783198
2.728802155177748,11.285418932858999,0.13827696070922718
2.7356647654396897,11.313800408457,0.13374866979738265
2.742530665543559,11.342195489747999,0.1380893343681684
