frecuencia_cm-1,frecuencia_THz,energia_meV,DOS_fonones
72.360421028,2.169310848189901,8.971548797043084,0.015189819661782837
72.589409706,2.1761757560530794,8.999939774727588,0.016167326851968936
72.818398385,2.1830406639462376,9.028330752536078,0.015903119924493656
73.047387064,2.1899055718393963,9.05672173034457,0.01631038484203961
73.276375742,2.1967704797025753,9.085112708029074,0.015994652201246764
73.505364421,2.2036353875957335,9.113503685837564,0.01657130571775067
73.734353099,2.2105002954589126,9.141894663522072,0.01656368092542932
73.963341778,2.2173652033520708,9.17028564133056,0.016942772346142016
74.192330456,2.22423011121525,9.198676619015066,0.017719622979443492
74.421319135,2.2310950191084085,9.227067596823556,0.01709159449000404
74.650307813,2.237959926971587,9.255458574508062,0.017351761926855024
74.879296492,2.2448248348647453,9.283849552316552,0.017716303590893778
75.10828517,2.2516897427279248,9.312240530001057,0.01891592083202458
75.337273849,2.258554650621083,9.340631507809547,0.01839466789033445
75.566262527,2.265419558484262,9.369022485494053,0.019304270141613265
75.795251206,2.27228446637742,9.397413463302543,0.019052452045996458
76.024239884,2.2791493742405993,9.425804440987049,0.01963016443578787
76.253228563,2.2860142821337575,9.454195418795537,0.02055895670276408
76.482217241,2.2928791899969365,9.482586396480045,0.020980353437816304
76.71120592,2.299744097890095,9.510977374288533,0.020934836781609265
76.940194599,2.3066090057832533,9.539368352097023,0.02226533160490905
77.169183277,2.3134739136464324,9.56775932978153,0.021702357836187767
77.398171956,2.3203388215395906,9.596150307590019,0.023524178713549615
77.627160634,2.32720372940277,9.624541285274526,0.02437664536616067
77.856149313,2.3340686372959283,9.652932263083017,0.024858218613609286
78.085137991,2.340933545159107,9.68132324076752,0.025556461121005195
78.31412667,2.347798453052265,9.70971421857601,0.027044281783079428
78.543115348,2.3546633609154446,9.738105196260516,0.030179432522276645
78.772104027,2.361528268808603,9.766496174069006,0.03184941527432317
79.001092705,2.368393176671782,9.794887151753512,0.03457424404758429
79.230081384,2.37525808456494,9.823278129562002,0.038934699762067426
79.459070062,2.382122992428119,9.851669107246508,0.04929980188050837
79.688058741,2.3889879003212777,9.880060085054998,0.05043028405159974
79.917047419,2.3958528081844563,9.908451062739504,0.03575808713804267
80.146036098,2.4027177160776145,9.936842040547994,0.029012727671797096
80.375024776,2.409582623940794,9.9652330182325,0.026264672163600854
80.604013455,2.4164475318339522,9.99362399604099,0.023425181706240323
80.833002134,2.4233124397271104,10.022014973849478,0.021282014754310977
81.061990812,2.4301773475902895,10.050405951533985,0.01976698589649949
81.290979491,2.4370422554834477,10.078796929342476,0.01793049637403347
81.519968169,2.4439071633466267,10.10718790702698,0.016884067992963877
81.748956848,2.4507720712397854,10.135578884835471,0.0158427671838279
81.977945526,2.457636979102964,10.163969862519975,0.01509839770490995
82.206934205,2.464501886996122,10.192360840328465,0.014639652339103514
82.435922883,2.4713667948593017,10.220751818012973,0.013711201314381534
82.664911562,2.47823170275246,10.249142795821461,0.012633362035806773
82.89390024,2.4850966106156385,10.277533773505967,0.012250546918845109
83.122888919,2.491961518508797,10.305924751314457,0.011553620919053426
83.351877597,2.498826426371976,10.334315728998963,0.010952477582316012
83.580866276,2.5056913342651344,10.362706706807453,0.010759519371695754
83.809854954,2.5125562421283134,10.391097684491958,0.009804716971525898
84.038843633,2.519421150021472,10.419488662300449,0.009465330960085307
84.267832311,2.526286057884651,10.447879639984954,0.008795094800999978
84.49682099,2.5331509657778093,10.476270617793444,0.00862229829600672
84.725809669,2.5400158736709675,10.504661595601934,0.008373367373118248
84.954798347,2.5468807815341465,10.533052573286438,0.007904004356084142
85.183787026,2.553745689427305,10.56144355109493,0.007213645429875474
85.412775704,2.560610597290484,10.589834528779434,0.007102043494453757
85.641764383,2.567475505183642,10.618225506587924,0.006410842153962296
85.870753061,2.5743404130468215,10.646616484272432,0.006211126967842554
86.09974174,2.5812053209399797,10.67500746208092,0.005724340032720638
86.328730418,2.5880702288031587,10.703398439765428,0.0053676972854450385
86.557719097,2.594935136696317,10.731789417573918,0.005348060735141556
86.786707775,2.601800044559496,10.760180395258422,0.0048162027637385285
87.015696454,2.608664952452654,10.788571373066912,0.004764217132772755
87.244685132,2.6155298603158332,10.816962350751417,0.004316322477921614
87.473673811,2.6223947682089914,10.845353328559908,0.004016704940253495
87.702662489,2.629259676072171,10.873744306244413,0.003847398831586113
87.931651168,2.636124583965329,10.902135284052903,0.0035708713568706886
88.160639846,2.6429894918285077,10.930526261737409,0.003373005688461499
88.389628525,2.6498543997216664,10.9589172395459,0.003093953146206075
88.618617204,2.6567193076148246,10.98730821735439,0.0029256731550436625
88.847605882,2.6635842154780036,11.015699195038895,0.0026574952599438956
89.076594561,2.670449123371162,11.044090172847383,0.0024440625086529152
89.305583239,2.677314031234341,11.07248115053189,0.002325217910975864
89.534571918,2.684178939127499,11.100872128340379,0.002116346000211392
89.763560596,2.6910438469906786,11.129263106024887,0.0019291651119153772
89.992549275,2.6979087548838367,11.157654083833377,0.0016982999652423046
90.221537953,2.7047736627470154,11.18604506151788,0.0014478740550974444
